1	0.0779220779220779	0.0294117647058824	0.0273972602739726	0.0895522388059701	0.151898734177215	0.160919540229885	0	0	0.0845070422535211	0.0810810810810811	0	0.0779220779220779	0	0.051948051948052	0.0454545454545455	0.136986301369863	0.0289855072463768	0.028169014084507	0.0246913580246914	0	0.0493827160493827	0	0.0506329113924051	0.0506329113924051	0.0256410256410256	0	0	0	0.0266666666666667	0.0253164556962025	0.0303030303030303	0	0.157894736842105	0
0.0779220779220779	1	0.19047619047619	0.0294117647058824	0.0967741935483871	0.0540540540540541	0.024390243902439	0.0333333333333333	0	0.121212121212121	0	0	0.0833333333333333	0.0298507462686567	0.0277777777777778	0.0481927710843374	0	0	0	0.210526315789474	0.0655737704918033	0.0263157894736842	0.025	0.0810810810810811	0.0540540540540541	0.191780821917808	0.0615384615384615	0	0.0277777777777778	0	0.0540540540540541	0.0327868852459016	0.0317460317460317	0.0845070422535211	0.0303030303030303
0.0294117647058824	0.19047619047619	1	0.0677966101694915	0.188679245283019	0.0615384615384615	0.0547945205479452	0	0	0.280701754385965	0.0333333333333333	0	0.126984126984127	0	0.0634920634920635	0.027027027027027	0.0338983050847458	0	0	0.0597014925373134	0	0.0298507462686567	0.0563380281690141	0.0615384615384615	0.0615384615384615	0.0625	0	0	0	0	0.0923076923076923	0	0	0.032258064516129	0
0.0273972602739726	0.0294117647058824	0.0677966101694915	1	0.137931034482759	0	0.0512820512820513	0	0.0344827586206897	0.032258064516129	0.0307692307692308	0	0.0882352941176471	0	0.147058823529412	0.0253164556962025	0.09375	0.0333333333333333	0	0.0555555555555556	0.0701754385964912	0	0.0263157894736842	0.0285714285714286	0	0.0289855072463768	0.0655737704918033	0.0317460317460317	0	0.0303030303030303	0.457142857142857	0	0.0338983050847458	0.0298507462686567	0.032258064516129
0.0895522388059701	0.0967741935483871	0.188679245283019	0.137931034482759	1	0	0.0555555555555556	0.08	0	0.178571428571429	0	0	0.0645161290322581	0	0.032258064516129	0.0273972602739726	0	0.037037037037037	0	0.0606060606060606	0	0.0303030303030303	0	0	0.03125	0.0317460317460317	0.0363636363636364	0	0.032258064516129	0.0666666666666667	0.09375	0	0	0.0655737704918033	0.0357142857142857
0.151898734177215	0.0540540540540541	0.0615384615384615	0	0	1	0.19047619047619	0.032258064516129	0.03125	0.0294117647058824	0	0	0.0810810810810811	0	0.162162162162162	0.0705882352941176	0.0571428571428571	0.0606060606060606	0.0588235294117647	0.179487179487179	0	0.0256410256410256	0.024390243902439	0.0263157894736842	0	0.0266666666666667	0.0597014925373134	0	0	0	0.0526315789473684	0	0.0615384615384615	0.0821917808219178	0.0294117647058824
0.160919540229885	0.024390243902439	0.0547945205479452	0.0512820512820513	0.0555555555555556	0.19047619047619	1	0.0285714285714286	0.0555555555555556	0.0263157894736842	0.0759493670886076	0	0.195121951219512	0	0.121951219512195	0.043010752688172	0.256410256410256	0.027027027027027	0.0263157894736842	0.0232558139534884	0.0563380281690141	0.0465116279069767	0.0222222222222222	0.0238095238095238	0.0476190476190476	0.0963855421686747	0.0266666666666667	0	0	0	0.0952380952380952	0	0.0547945205479452	0.0493827160493827	0
0	0.0333333333333333	0	0	0.08	0.032258064516129	0.0285714285714286	1	0.12	0	0.0350877192982456	0.0816326530612245	0	0	0.0333333333333333	0	0.0357142857142857	0.153846153846154	0.037037037037037	0	0	0.03125	0.0294117647058824	0.0967741935483871	0.032258064516129	0.0327868852459016	0.0377358490566038	0.109090909090909	0.0333333333333333	0.0344827586206897	0	0.0408163265306122	0.0392156862745098	0	0.148148148148148
0	0	0	0.0344827586206897	0	0.03125	0.0555555555555556	0.12	1	0	0.0338983050847458	0.117647058823529	0	0.0350877192982456	0.0645161290322581	0.0273972602739726	0	0.0740740740740741	0.0357142857142857	0.0606060606060606	0	0.0303030303030303	0.0285714285714286	0.09375	0.0625	0.0317460317460317	0.0727272727272727	0.140350877192982	0.0967741935483871	0	0.03125	0.117647058823529	0.0754716981132075	0.0327868852459016	0.0357142857142857
0.0845070422535211	0.121212121212121	0.280701754385965	0.032258064516129	0.178571428571429	0.0294117647058824	0.0263157894736842	0	0	1	0.0317460317460317	0	0.181818181818182	0.0327868852459016	0.0303030303030303	0.051948051948052	0.0645161290322581	0.0344827586206897	0.0333333333333333	0.0571428571428571	0	0.0571428571428571	0	0.0588235294117647	0.0588235294117647	0.0895522388059701	0.0338983050847458	0	0.0303030303030303	0.03125	0.176470588235294	0	0	0.0615384615384615	0
