1.0000000	0.9849145	0.5299356	0.1926798	-0.0531320	-0.1865376	0.1726270	0.1043743	0.0372653	0.2703205	0.4452342	0.2630684	0.2252737	0.1708763	0.1662534	0.2142770	0.1957645	0.1373609	0.0966278	0.1918202	0.1250646	0.2624613	0.0228697	-0.0296828	0.2367012	0.1679099	0.1504058	0.1935535	0.2249925	0.1938330	0.2472529	0.3405106	0.1331570	0.2103226	0.0430294	0.1050310	-0.2396874	0.4451508	-0.0627675	0.5049607	0.0121740	0.5130648	0.5835211	0.0773409
0.9849145	1.0000000	0.5407458	0.1806541	-0.0837411	-0.1943979	0.1525207	0.0853632	0.0219482	0.2288050	0.4352091	0.2833125	0.2581949	0.1601455	0.1678133	0.1947446	0.2120781	0.1271046	0.1356898	0.1926720	0.1330892	0.2843348	0.0364559	-0.0242547	0.2360419	0.1880473	0.1433085	0.2326510	0.2211871	0.2499779	0.2583926	0.3368762	0.1120286	0.2295672	0.0094014	-0.0095625	-0.2478247	0.4280140	-0.1027987	0.4983554	0.0310423	0.5279671	0.5878738	0.0668195
0.5299356	0.5407458	1.0000000	0.4106490	-0.1382036	-0.1334657	0.3010268	0.1553802	0.1233624	0.1341866	0.6977982	0.2519965	0.2475812	0.3384339	0.2391387	0.2613041	0.1026873	0.1749994	0.0092158	0.2182548	0.1304733	0.3169603	0.1882783	0.2106318	0.2704273	0.2158846	0.2902569	0.3378524	0.3195309	0.2301400	0.4335300	0.4929172	0.2095325	0.2736153	0.1165700	0.0562248	-0.1803828	0.0963778	-0.2581206	0.2160865	0.0214097	0.2621322	-0.0041337	0.0517740
0.1926798	0.1806541	0.4106490	1.0000000	0.0047244	0.1010682	0.1096635	-0.0017149	0.0057814	-0.0580745	0.1220126	0.1935301	0.0067222	0.0882413	-0.0573304	0.0155220	0.0564214	0.0182870	-0.0452716	0.0874941	-0.1053231	0.0510696	0.0613330	0.1477815	0.1288125	0.1222585	0.0266179	0.0261374	0.0591957	0.0231224	0.1645528	0.0668482	-0.0545395	-0.0025165	0.0742686	-0.0659767	0.1293893	0.3266758	0.0645902	0.4434029	0.2663806	0.3676597	-0.0445753	0.0571893
-0.0531320	-0.0837411	-0.1382036	0.0047244	1.0000000	0.6707004	0.4957475	0.6894192	0.4257204	0.5866732	-0.1311778	0.0678955	0.0801419	0.2953755	0.0902928	0.1795592	-0.0745335	0.0553808	0.1721370	0.1191923	0.2355525	0.0027862	0.1250289	0.1212700	0.1284309	-0.0551187	0.3152002	-0.0473359	0.2466945	-0.0014108	-0.0998706	0.0749688	-0.1724199	-0.0483538	0.1778858	0.0227952	0.6690243	0.1356752	0.3252790	-0.0996646	-0.1116077	0.0171211	0.0593836	0.3467895
-0.1865376	-0.1943979	-0.1334657	0.1010682	0.6707004	1.0000000	0.3152364	0.3861143	0.4329282	0.3262679	-0.1905904	0.1667981	0.1234756	0.2702027	0.0618284	0.1274539	-0.0508680	-0.0400941	0.1374573	0.0760323	0.2453380	0.0261872	0.1139797	0.1332270	0.0853166	-0.1319553	0.3016535	-0.0940752	0.2426378	-0.0200222	-0.0425888	0.0272236	-0.0126474	0.0017432	0.0806488	-0.1401242	0.9159892	0.0547683	0.3835301	-0.0298210	0.0408868	-0.0792390	-0.0433497	0.1688532
0.1726270	0.1525207	0.3010268	0.1096635	0.4957475	0.3152364	1.0000000	0.7961781	0.4156617	0.4406528	0.2396677	0.3094300	0.2778901	0.7251904	0.2734374	0.4111320	0.0678656	0.1153256	0.1826973	0.3106120	0.2465771	0.1720904	0.1271677	0.1140555	0.3769878	0.0326242	0.5285747	0.1062763	0.5180536	0.0068987	0.2646814	0.4564475	-0.0029319	0.2239926	0.1437166	0.1126505	0.2289209	0.0638528	0.0284728	-0.0066568	-0.0792200	0.0072737	-0.0019330	0.3283105
0.1043743	0.0853632	0.1553802	-0.0017149	0.6894192	0.3861143	0.7961781	1.0000000	0.4824220	0.5703572	0.1222324	0.2389275	0.2524880	0.5229991	0.1668944	0.3636465	0.0149169	0.0773525	0.2386641	0.2098209	0.2097298	0.0391199	0.0712178	0.0560286	0.2598967	-0.0227880	0.4165418	-0.0120326	0.3849606	-0.0160625	0.1100305	0.2873541	-0.0597289	0.1133512	0.1131477	0.0824057	0.3302509	0.0336330	0.0836235	-0.0876867	-0.1727943	0.0648528	0.0430858	0.4336583
0.0372653	0.0219482	0.1233624	0.0057814	0.4257204	0.4329282	0.4156617	0.4824220	1.0000000	0.2746642	0.1331139	0.2088051	0.1770384	0.3942588	0.2091856	0.3923495	-0.0039791	0.1706473	0.1041715	0.1510809	0.2528367	0.0831707	0.0188106	0.0398585	0.2625807	-0.0277161	0.4335464	0.0134033	0.4239816	-0.0767955	0.0449874	0.1394376	0.1575969	0.0695311	0.1796014	0.0636042	0.3843614	-0.0144048	0.1061463	0.0208979	0.0098161	-0.0271486	0.0321130	0.2090760
0.2703205	0.2288050	0.1341866	-0.0580745	0.5866732	0.3262679	0.4406528	0.5703572	0.2746642	1.0000000	0.2018508	0.1733465	0.1802778	0.2847081	0.2619524	0.3475864	0.1362960	0.1681665	0.1771222	0.1845865	0.1426591	0.1265194	0.0632744	0.1419713	0.1779739	0.0246859	0.2803145	-0.0315936	0.2985418	-0.0652180	0.0770533	0.2001820	0.0222666	0.1139596	0.0988615	0.2106752	0.2812732	0.1563597	0.0663797	0.0006236	-0.1702337	0.1368693	0.1531106	0.3501019
0.4452342	0.4352091	0.6977982	0.1220126	-0.1311778	-0.1905904	0.2396677	0.1222324	0.1331139	0.2018508	1.0000000	0.0752582	0.0190434	0.3259813	0.3349079	0.3734316	0.0173862	0.2632560	-0.1613510	0.1212477	0.1216908	0.1345105	0.0389511	-0.0330767	0.3818510	0.3554114	0.1998178	0.1367697	0.2603229	0.0187481	0.3548734	0.4229397	0.3077811	0.2681016	0.0976742	0.1090867	-0.2442289	0.0173826	-0.2502547	0.2071539	-0.0098127	0.2272755	0.0358360	-0.0159748
0.2630684	0.2833125	0.2519965	0.1935301	0.0678955	0.1667981	0.3094300	0.2389275	0.2088051	0.1733465	0.0752582	1.0000000	0.7764731	0.2564513	0.0275726	0.2788605	0.2324693	0.0899488	0.4717343	0.2738847	0.0343556	0.2408772	0.0471663	0.2048866	0.1674014	0.1386838	0.2624971	0.2235300	0.2507925	0.2010561	0.2278080	0.2981322	0.1298056	0.4244483	-0.0024786	-0.0182934	0.0629669	0.1774945	-0.0508081	0.1515282	0.0150040	0.0220821	0.1333016	0.1501214
0.2252737	0.2581949	0.2475812	0.0067222	0.0801419	0.1234756	0.2778901	0.2524880	0.1770384	0.1802778	0.0190434	0.7764731	1.0000000	0.2817604	0.1069434	0.2698994	0.2845741	0.1126683	0.4718378	0.3225143	0.0093414	0.2418935	0.0291950	0.1884080	0.1824737	0.1731727	0.2218302	0.1912442	0.2180748	0.2254874	0.2097006	0.3741870	0.1135419	0.3984965	-0.0546402	-0.0074983	0.0272919	0.2036474	0.0172720	-0.0036601	-0.0853179	-0.0830385	0.0421229	0.2055460
0.1708763	0.1601455	0.3384339	0.0882413	0.2953755	0.2702027	0.7251904	0.5229991	0.3942588	0.2847081	0.3259813	0.2564513	0.2817604	1.0000000	0.4090579	0.4919292	0.1154364	0.1009879	0.1124109	0.3781962	0.3132755	0.1927378	0.1733481	0.1372105	0.5367208	-0.0013628	0.6581195	0.0944300	0.7102592	0.0253627	0.4728123	0.5660207	0.3544816	0.3722647	0.1031918	0.1489848	0.1583952	0.0747300	-0.0940006	0.0423625	0.0029390	0.0214141	-0.0129517	0.0701654
0.1662534	0.1678133	0.2391387	-0.0573304	0.0902928	0.0618284	0.2734374	0.1668944	0.2091856	0.2619524	0.3349079	0.0275726	0.1069434	0.4090579	1.0000000	0.4010956	0.1175507	-0.0033382	-0.0882643	0.2360860	0.2991124	0.1616664	0.1929381	-0.0183001	0.3885344	0.1615464	0.3416816	0.1698334	0.4297405	0.1113312	0.2273392	0.2854722	0.1829852	0.2164877	0.1270730	0.0241600	0.0315987	0.1010953	-0.0215656	0.0656819	-0.0466981	0.0335667	-0.0209025	0.0745755
0.2142770	0.1947446	0.2613041	0.0155220	0.1795592	0.1274539	0.4111320	0.3636465	0.3923495	0.3475864	0.3734316	0.2788605	0.2698994	0.4919292	0.4010956	1.0000000	0.0752551	0.2325183	0.0491125	0.1979923	0.1877006	0.2165222	0.0581714	-0.0054487	0.4743724	0.1676425	0.3708257	0.1259076	0.4060142	0.0357093	0.2369077	0.3099853	0.2207306	0.3369524	0.0603130	0.0990439	0.0389262	0.0800830	-0.0213711	0.0411389	-0.0554912	0.0552106	0.1079706	0.1018497
0.1957645	0.2120781	0.1026873	0.0564214	-0.0745335	-0.0508680	0.0678656	0.0149169	-0.0039791	0.1362960	0.0173862	0.2324693	0.2845741	0.1154364	0.1175507	0.0752551	1.0000000	0.3424069	0.1943793	0.0549353	0.0444413	0.3185224	-0.0356225	0.1055763	0.1925011	-0.0139935	0.0779544	0.1438930	0.1231780	0.0017965	0.1235773	0.1184469	0.1313563	0.2412123	-0.1207486	0.0699900	-0.0878940	0.1636605	-0.1509562	0.0780743	-0.0367803	0.2018050	0.0579443	0.0619815
0.1373609	0.1271046	0.1749994	0.0182870	0.0553808	-0.0400941	0.1153256	0.0773525	0.1706473	0.1681665	0.2632560	0.0899488	0.1126683	0.1009879	-0.0033382	0.2325183	0.3424069	1.0000000	-0.0453621	0.0291146	-0.0350378	0.2551097	-0.0313592	0.1338269	0.1593334	0.1679872	0.1031451	-0.0116390	0.1193385	-0.1160649	0.0353597	0.0994153	0.1316560	0.0916417	-0.0548552	0.2184480	-0.0601412	-0.0143592	-0.2049380	0.0588012	-0.0299661	0.0416409	0.0501697	0.0753750
0.0966278	0.1356898	0.0092158	-0.0452716	0.1721370	0.1374573	0.1826973	0.2386641	0.1041715	0.1771222	-0.1613510	0.4717343	0.4718378	0.1124109	-0.0882643	0.0491125	0.1943793	-0.0453621	1.0000000	0.3502616	-0.1250749	0.1485916	-0.0944124	0.0748581	-0.0501985	-0.0350065	0.1906910	0.0918841	0.1358144	0.1984462	0.0377892	0.0367180	-0.0306953	0.0493862	-0.1540552	-0.1277592	0.0815896	0.0878961	0.0045398	-0.0841006	-0.1531463	0.0291417	0.1094088	0.2394775
0.1918202	0.1926720	0.2182548	0.0874941	0.1191923	0.0760323	0.3106120	0.2098209	0.1510809	0.1845865	0.1212477	0.2738847	0.3225143	0.3781962	0.2360860	0.1979923	0.0549353	0.0291146	0.3502616	1.0000000	-0.1816337	0.0719322	-0.0609351	0.1198171	0.1037759	0.0920410	0.4714262	0.1922938	0.5166097	0.3541579	0.2440293	0.2627846	0.0928420	0.0877470	0.0779275	0.1004810	0.0365356	0.2636817	0.0431296	0.0439826	-0.0100966	0.0870468	0.0061377	0.1116119
0.1250646	0.1330892	0.1304733	-0.1053231	0.2355525	0.2453380	0.2465771	0.2097298	0.2528367	0.1426591	0.1216908	0.0343556	0.0093414	0.3132755	0.2991124	0.1877006	0.0444413	-0.0350378	-0.1250749	-0.1816337	1.0000000	0.1977924	0.4564108	-0.0057174	0.2907796	-0.0217802	0.5438916	0.3240931	0.5255273	0.2710397	0.1369836	0.1452072	0.0445350	0.2309956	0.3124017	-0.0940830	0.1512228	-0.0715724	0.0203877	0.0285744	-0.0496402	-0.0065542	0.1283039	0.0290727
0.2624613	0.2843348	0.3169603	0.0510696	0.0027862	0.0261872	0.1720904	0.0391199	0.0831707	0.1265194	0.1345105	0.2408772	0.2418935	0.1927378	0.1616664	0.2165222	0.3185224	0.2551097	0.1485916	0.0719322	0.1977924	1.0000000	0.1993098	0.3391966	0.1270901	0.0809827	0.2303689	0.3647354	0.2441828	0.0580567	0.1661548	0.2249458	-0.0465350	0.3482129	0.0728347	0.0179268	0.0079948	0.1277547	-0.2082547	0.0423351	0.0091403	0.1429268	0.1477723	0.0177993
